StreetName,rand1,nor1,uni1
Arkansas,423954,1694699.1598301032,2767032298.657157
Eagle Crest,165848,1194150118.5482457,207804999.3295806
Anhalt,814632,1395193852.402054,3534611007.0740805
East,459638,1555264092.6255164,3124281443.2708373
Menomonie,266567,412495723.0264273,2662384072.680055
Kensington,88503,1556740937.3546221,1835824948.475577
Hollow Ridge,911256,1503225152.3708248,3701002417.4016805
Blaine,574211,922744434.6949387,3674988725.5262876
Ryan,946289,2129800482.6983595,248029882.314524
Hintze,604588,1960378012.359488,772630850.4556539
Steensland,29872,1348715144.6644604,521737178.3969595
Knutson,469625,968993691.1804903,288058407.8173329
Eastwood,659658,1589491125.6584864,172218885.45818654
Hollow Ridge,535700,2069634713.0526361,2089545144.12128
Riverside,819234,1593565809.2267294,893850243.0455575
Hintze,836570,2117072234.4843128,2529155083.722668
Washington,619935,1664386875.0259676,219259734.6401854
Summer Ridge,783891,1694802830.3735118,8692101812.940392
Express,673122,869312752.5486864,236545037.73223025
Arkansas,928346,1606903619.6970346,1249972455.8112357
Brentwood,467146,1176944304.1468358,1143994803.6696942
Chinook,462004,1530537826.6975691,4500599718.644945
Pawling,906409,721460493.896417,1897997325.8010821
Anthes,575974,1704769796.9301534,1710173368.8323038
5th,489076,974895933.0084826,495280504.7209589
Ryan,323103,848085363.4337887,2200174783.404219
David,297549,1673713647.0783997,334118847.75538117
Waubesa,815799,86521997.21405762,334352895.86138546
4th,92782,987558665.5578524,839997547.9596317
Cascade,434424,1844097175.265284,486632581.8067846
Amoth,916023,2080704481.6953862,44427809.082357086
Carpenter,914297,2120264971.3545778,1220676027.351863
Marcy,589925,918600216.1554475,4327744504.921388
Caliangt,266241,582434031.6643666,2956002087.7639375
Novick,65848,1445010085.6559148,111677525.30411987
Golf Course,934653,1654648383.7534926,129022130.90122716
Grim,17750,1074167846.4437842,495182679.25431687
Anhalt,85349,1533856473.703425,7053895816.118825
Prairieview,500079,208646359.92025653,483374526.2723239
Buhler,760945,885787818.1964706,374527881.471313
Crest Line,408419,201196294.68831074,5698230187.4385395
Esch,956747,1636843823.3351316,5684222049.38323
Grayhawk,893862,330958206.0290621,922581337.4863434
Summerview,411845,1996967236.15504,1155230922.3127334
Sugar,586107,1215847378.8568645,1296916178.8776338
Oriole,762707,1384981176.560756,1186145042.8444235
Debra,693961,1733194135.8659685,619392495.294176
Straubel,998804,866496156.5720259,2643962168.382188
Anzinger,122017,2140639991.3333194,11576523934.725195
Fulton,540830,1812977598.009948,312201606.7223019
7th,244973,1974430240.1046438,89716434.56042315
Golf Course,523380,1781338894.2536857,178521099.90721008
Butterfield,803872,1827344676.7337759,5471049562.06407
Pawling,71168,1420831986.0115607,4363935239.338483
Mayfield,530677,692792367.5321624,6930850949.352722
Corry,510877,843082417.3235213,547432133.0620233
Fuller,128617,219839382.5533381,154098235.16155335
Washington,128809,975127981.4995039,7318725603.695836
Monument,441086,289334366.13985413,5634915870.089311
Independence,530864,1241082877.7696555,1158656898.2890065
Tony,483390,1292399253.3560746,353775304.6003276
Steensland,610702,641378843.6551898,1657815273.812252
Dwight,753266,742745523.7849731,2085977537.7821372
Fordem,354341,1373066811.194203,1731548340.692359
Lindbergh,525940,1510599513.2241194,50886037.666908726
Holy Cross,416471,3210202.923149126,902050750.2117202
Washington,760026,535429495.8151327,2197587336.8655753
Lake View,451852,1004163949.9931091,2505239224.7901673
Roxbury,421193,307087209.119165,766904755.8379278
Rigney,543559,1356338290.8574882,3237826828.5187254
Lillian,677298,1685693154.365507,2188480099.8011436
4th,458971,1550094174.3008523,5370710024.817332
Hooker,320906,242673015.4856506,828393906.0911475
Browning,448487,102968234.88597088,5253113730.328791
Buell,65236,601531997.5212917,723529167.7912595
North,634856,1230365658.1919863,595339670.3177782
Mesta,432436,421726785.85873026,160600032.5753941
Commercial,479263,979841996.610821,3449962088.08289
Center,648352,939179422.3467908,10380381672.520973
Hooker,397427,2110551744.265431,272014701.4609458
Oak,925927,1928626587.3995667,2270269612.127597
Lakewood Gardens,892287,1874944363.5728602,631648781.0907654
7th,502403,447459466.97986263,561786176.2522969
Susan,368317,1736432974.6318276,2283548687.411906
4th,801449,398609557.92778534,3006943816.1987376
Calypso,540468,2142737447.0499222,813667819.5358485
Oriole,387166,85188083.17465925,54371920.87886922
Starling,317760,1358887484.1688678,3869057421.929277
West,53321,1428397118.3611693,3373499579.6668205
Stoughton,813453,1231943863.2875435,108626224.29047063
Stuart,698186,1682804310.916738,58134291.889458746
Gulseth,257509,1293510635.9684613,271120270.5796834
Cottonwood,812846,1863994070.7019835,1722942741.6640396
Monument,495701,433752552.9284344,2329679868.1354394
Debra,252348,275348774.6956974,3287077926.067031
Union,271676,1384673539.4146104,210534674.05867705
Susan,765838,39698391.24500301,6717625557.219191
Meadow Vale,624778,2098144001.5729775,3965762808.105523
Acker,831225,2070862724.6207385,1586579517.690195
Armistice,585549,1104242456.9430692,10789622575.573597
Arrowood,633478,1014235156.3681955,970461935.6609627
Talisman,18268,505386843.54353243,100783833.83679524
Norway Maple,497505,132618249.6865294,3166608715.573468
Marcy,895733,1168926268.3910203,3295638850.2357035
Little Fleur,582759,374313480.03753114,201186504.42247993
Grayhawk,433700,1629602210.6913948,280872383.42821187
Jenna,190310,892794220.5445536,419032073.4958851
4th,203794,146997515.03829634,3771404827.9383163
Aberg,937871,1359926722.8514612,1967097743.5995822
Hansons,808192,801138906.1040412,5211425192.047172
Sunnyside,52456,1378762823.3893085,86018059.4478459
Jenna,481653,203739399.86908448,3371436177.157311
Glendale,433737,1230540849.4528053,33310141.635248117
Nova,549512,1266685489.71664,992449357.9830853
Grim,54874,1857049187.3637664,139924367.71978334
Atwood,54610,1295711585.6252277,2830104344.8309846
Browning,545538,2093087828.6822493,1146044277.3730707
Melrose,318099,1646637907.5056589,130970484.75372595
Independence,501080,1232774598.1412191,903597131.7631671
Drewry,950423,416891511.77823704,1234073473.8769808
Almo,273637,260691718.07434523,1267952253.9668417
Sauthoff,295905,246931784.1681336,2068832738.3679824
Morningstar,692105,1218714633.9532762,1915812895.7121694
Barnett,378463,2098372215.6309512,2667959341.320887
Green Ridge,873243,1862935243.332243,1327958316.8828132
Rusk,831921,571225169.1170752,754240011.6730156
Thompson,791041,1688393341.1542976,932248788.2701373
Tennessee,232849,597593729.3503906,243458430.2608538
Dapin,628190,1975224345.7013886,9978311643.992653
Grayhawk,587287,478021083.2661245,87480855.15345542
Atwood,640432,670214765.391005,508834059.6704781
Prairie Rose,248272,1320950185.1883798,559407678.5796351
Brown,499100,802897532.6714427,686184111.0760809
Jenna,98893,242308742.15857047,4297059733.522539
Chive,45122,745775683.6816761,529850214.1173479
Golf Course,406757,676580430.0926023,638903435.6614504
Village Green,152240,971072640.2272564,2755860305.5201793
Evergreen,496391,1040070360.19478,1573639567.2104087
Dryden,452674,460304115.9534956,1810313793.3260155
Barnett,815476,2021995341.5484588,3002412089.692467
Loftsgordon,685071,76685740.89900522,1015488825.4346669
Melby,51531,479947115.09223014,3309527676.20662
Ridgeway,724510,869402586.2402947,43320179.55053896
Hanover,794742,483765590.46152717,1054656172.488696
Derek,331911,1501619795.454894,1909586702.6174138
Lien,888435,2132464366.8339276,1206060289.2822096
Myrtle,205624,1596809993.6300282,2286868449.8222136
Gale,935959,1987194791.3751824,3006499665.388391
Colorado,414009,765034030.7088196,7099966776.510609
Dottie,786819,850851769.3818369,2082241608.9131253
Hoffman,54407,640187590.9293994,3975643999.151515
Browning,414568,517355410.0219329,2111327543.9366832
Jackson,234331,1848571086.9209843,941016173.123352
North,711537,1035619633.1146137,4114920265.217568
Bunker Hill,281272,875019337.8767047,64170554.97182577
Morningstar,105228,57142149.29296833,4269689542.768918
Charing Cross,99994,717335634.1015308,704787118.8972636
Towne,229981,1100421176.7125938,54731018.809557445
Lake View,345418,623731056.0209752,1723388215.8600643
Macpherson,336452,1793663211.6517668,4175512247.048297
Cardinal,276209,1206559327.1124895,30229168.079045575
Delladonna,888973,1238255780.5112078,8435985883.743603
Victoria,460674,311191799.3631505,1888253127.4320614
7th,993341,594171781.9208517,2351471666.6396275
Talisman,805265,330372732.78190225,2508623053.8448753
Jenna,686600,769472166.2915071,5885182499.397472
American Ash,6738,708507158.6489873,114099034.29113574
Lakewood Gardens,43198,1729877305.190079,444746850.62778497
Paget,902137,2016579266.3644881,5429737353.988592
Bartelt,250139,589051861.8234999,351980143.1760921
Forest,393716,1502640997.945456,1320336965.2695389
Prairieview,753797,1240948576.8206308,1057119807.4756981
Bluejay,592560,995967141.2478346,3366892331.0741897
Rigney,566481,496230627.15737784,1014576968.3225348
Dahle,414272,1855741078.4293127,899612905.4010587
American Ash,337916,165609038.93142888,2309983592.175906
Florence,137750,1915432028.2515626,4027566422.0347695
Lakeland,683557,965068003.6810225,1687221526.5453727
Merry,877731,1267527093.2813134,3797551132.8955045
Quincy,848772,939282947.0990903,163567258.82370734
Forster,543780,1523704732.8109386,422341308.148146
Brown,254181,1906432198.5730703,3558418591.446901
Novick,723205,1201523635.4200873,686544955.6690528
Memorial,815835,438126060.5290313,1451236310.8422058
Bashford,173338,1417491695.6201553,4909257430.607033
Messerschmidt,233821,1456180989.4886436,3348831847.499975
Anthes,150873,939364237.9692118,1478075020.7768435
Talmadge,609667,1702373531.3874218,104315806.91413538
Forest Run,502122,2116970725.0009334,2670515682.0107703
Pleasure,39190,1349005083.8171809,1490163633.6518543
Daystar,385195,289288419.2455584,1837899480.5818524
Utah,976834,135845011.8318314,1285171642.6280103
Carberry,754318,1934655973.5998344,8352777684.807894
Miller,687851,1417406247.4880507,608390786.8104032
Lindbergh,215806,957934154.162148,3976804778.473203
Manufacturers,519899,2062758603.9429839,591397137.4705981
Buena Vista,769096,1096888939.0316126,1027301460.5390849
Duke,372765,1384880937.5536275,198208946.96164882
Towne,622386,1109163010.9421127,570348881.3373133
Judy,456752,1536389909.866576,7285768.089800005
Mccormick,878255,745290708.8787196,992852142.4044278
Union,323999,1183312076.120551,2545980775.8761144
Jenna,603820,2033225337.0368762,885231487.9841039
Paget,303729,1875983216.2494895,3011194954.3190145
Upham,832199,1112878801.2267652,2548044193.533047
Independence,708946,636861635.3679892,630886350.606148
Schmedeman,409746,1515474319.409732,900758896.7939888
Aberg,205225,786558433.6842716,3559550674.1691656
Rutledge,97818,1220772590.7007196,840362594.3966458
Pleasure,330546,1387315899.898684,3252426387.3138404
Ryan,98710,1897623118.606311,475312549.5117206
5th,928474,141102302.50167456,491661428.67263323
Bowman,113935,897970098.1685019,3474178924.3238215
Golf View,250595,588893738.5825272,1728136135.102865
Farwell,273563,249620665.04945937,5044679882.919597
Union,5071,1538602050.2889023,886990030.6816953
Prairieview,709031,1157317527.390945,1658728488.5574074
Monica,251048,961363433.2206268,33454919.600349367
Quincy,710126,530520701.9177181,3403134879.36677
Mandrake,659255,288005982.6308804,288956553.7720232
Sherman,4104,1344889077.7837458,2533987141.8864346
Mccormick,438750,493086604.4558087,13829464.95596208
Bellgrove,39421,1168914242.3927236,3214697689.1230836
Thierer,82311,30664654.405382656,1548139688.2145512
Towne,338895,486610291.3467789,6098539874.00358
Warbler,309996,1228271698.0010812,1288782415.268957
Kensington,357315,1785996512.6158936,1065039939.1845391
Melody,680941,1683494240.863915,2184323999.005408
Pine View,377182,1452774931.0913844,256241512.64783415
Manufacturers,425099,471378480.2691786,4890062694.377139
Sugar,237721,2018672264.124553,1540515913.6516845
Nancy,84119,781776740.3987159,2067977226.2072716
Heffernan,365439,1740068801.9548829,310509728.1585078
Utah,500834,496062037.41288847,2416679250.1910057
Hintze,58069,102175044.75257048,645155563.1676557
Sheridan,929774,1048062540.4724622,299026174.8319726
Anderson,538309,582431638.7972815,950887701.2679893
Nobel,855184,460527871.8123721,3421428987.9247627
Clove,141057,602677833.8526108,1267308414.430376
Jenifer,42875,1363061620.144324,981285193.1175249
Schurz,415800,2097753285.7666097,4266245328.945142
Basil,790148,1373725402.048016,1523035207.6233096
Westerfield,796915,450836060.8229913,2351439703.7244816
Nobel,732471,1616468215.7331707,1604400069.6445582
Susan,467021,396202516.7698126,8091497582.171371
Duke,148443,14381293.592593083,1842471595.4981494
Waywood,30060,1573771863.5230212,321615022.4743555
Bonner,686037,1363057060.164898,530852868.6130053
Reindahl,602279,555878728.1360415,1104405927.220222
Talisman,538006,1412659990.014171,649548572.3382076
Oriole,519323,1320417690.7636647,2228005835.600145
Lighthouse Bay,101670,813722252.2313308,3116592288.2003827
Nova,992699,1814908942.629611,563604566.1849989
Hudson,106096,983776507.8758727,2778633092.9097304
Schmedeman,751517,151095020.346887,188022268.9693581
Moulton,584571,246422523.58395553,1196980406.8347828
Grover,717738,1630791092.3605607,88596795.19878821
Truax,448785,1324205955.86339,5594145559.756334
Shasta,403066,181955104.72299215,2147100.471231951
Pennsylvania,277936,1681770303.470674,1896733419.91178
Oak,744993,1035690452.6222415,1209371809.455103
Thompson,79149,345378966.4682922,3193855096.80804
Lotheville,174382,2056334108.310396,8836959638.309202
Luster,360865,353657458.6180305,3470173377.14758
Tony,858238,1640324233.0189297,1996148171.106289
Rigney,332416,191779196.29412514,4352239076.167661
Di Loreto,211271,1117740832.634857,1578623295.3437204
Meadow Ridge,698708,909030499.8823915,265042885.615523
Fuller,190896,618945774.6307777,2511502883.1125703
Derek,206361,866815231.5636572,1701871749.9213579
Independence,909088,1375952893.065112,1380336233.5453074
Bartillon,555468,887359858.1732653,74874605.86381023
Mitchell,97485,761030053.6772597,5271386316.204743
Nancy,648445,768226361.6801124,5268077031.757735
Spaight,837789,2105193266.181691,2635487024.80929
Eagle Crest,674629,307163606.9879441,7154622543.9271755
Mosinee,232915,857459834.446876,5094941364.055243
Sauthoff,264214,987809615.6290742,3322081267.552976
Melvin,578418,776350820.947685,2414796637.981648
Susan,53306,934030669.6069895,254595962.24618024
Mccormick,728874,386356607.93543226,139378355.95369405
Kenwood,695489,1312896463.19535,4658898090.880888
Village Green,911670,1509824708.7464182,7630477383.147886
Fuller,966991,783139600.2294623,1530706529.9659956
Forest,194592,718170527.6985703,173495803.96135917
American,738488,183952384.0614426,5568529766.002473
Truax,179766,2047029378.1817827,532299870.8327902
Forest,362635,1342766083.4640198,122133143.17473724
Amoth,827559,767198492.1245419,983854347.2842317
